"","average","sd","ratio","ava","avb","cumsum","p"
"Candidatus.Glassbacteria",5.59188190504884e-05,9.08594108783912e-05,0.615443337238139,0.000119945970866462,2.49996833101286e-05,0.997990871367702,0.9804
"Candidatus.Wirthbacteria",5.49269573282695e-05,5.0280782045436e-05,1.09240459463488,1.11425382315242e-05,0.000116914325451443,0.998103458171328,2e-04
"Candidatus.Lindowbacteria",5.22753715110026e-05,7.8470696270198e-05,0.666176980652789,0.000111768737786263,3.53551088599115e-05,0.998210609873752,0.2532
"Candidatus.Bipolaricaulota",5.17739921511963e-05,3.88765184404689e-05,1.33175485429533,0.000110270235382957,3.52918512144962e-05,0.998316733871344,2e-04
"Candidatus.Cloacimonetes",5.15414042814443e-05,4.83113206556728e-05,1.06685976665372,0.000132631227222729,9.07076303578605e-05,0.998422381120794,1
"Candidatus.Parcubacteria",5.11503146768282e-05,6.36198482118485e-05,0.80399931962274,6.51190479201709e-05,9.73859483086079e-05,0.998527226732384,0.9122
"candidate.division.WOR.3",5.08705228153136e-05,4.84980305433743e-05,1.04891935291718,0.000141142464292307,0.000108147481901662,0.998631498839217,0.8708
"Crenarchaeota",4.96634463280089e-05,4.61699368922778e-05,1.07566632468834,0.000133932018461309,7.24604404645674e-05,0.998733296735024,0.9998
"Candidatus.Woykebacteria",4.46393539332634e-05,5.24530767515968e-05,0.851034042190946,7.94983303426007e-05,6.32419862063508e-05,0.998824796472488,1
"Chrysiogenetes",4.32055242286514e-05,4.02767131506657e-05,1.0727172315931,2.14762753004761e-05,9.73200282586544e-05,0.998913357210392,2e-04
"Balneolaeota",3.61290277768955e-05,3.98997507586354e-05,0.905495074278783,7.54067391093943e-05,6.4126317038747e-05,0.998987412864544,0.7268
"Candidatus.Spechtbacteria",3.47135595691784e-05,4.39570647275073e-05,0.789715140998836,4.04669576649393e-05,5.99907510114849e-05,0.999058567155705,1
"Kiritimatiellaeota",3.33207050180684e-05,3.20770582720098e-05,1.03877059846051,7.83695517733475e-05,3.21033312616264e-05,0.999126866436331,0.0414
"Candidatus.Latescibacteria",3.09327128307422e-05,2.90154580297397e-05,1.06607701312305,6.85550008482026e-05,2.01704131954122e-05,0.99919027091811,4e-04
"Aquificae",3.05173945374681e-05,3.05789152820885e-05,0.997988131885879,8.26208036837113e-05,3.70603456855736e-05,0.999252824099154,0.998
"Deferribacteres",2.97366171416245e-05,2.82585631743013e-05,1.05230463977261,8.1665570815782e-05,4.20545823565679e-05,0.999313776877852,1
"Candidatus.Raymondbacteria",2.62015670268898e-05,4.62436031884186e-05,0.56659873410236,5.70874200108389e-05,1.14684587800104e-05,0.999367483670018,0.993
"candidate.division.CPR1",2.3216592279649e-05,2.86776860076052e-05,0.809569930903492,3.92821752628457e-05,2.16874736264866e-05,0.999415071995368,1
"Candidatus.Chisholmbacteria",2.094345614043e-05,2.56035824784997e-05,0.817989285601618,3.69817948751672e-05,2.74660219755177e-05,0.999458000948625,1
"Candidatus.Coatesbacteria",2.08500948604019e-05,1.98255563275914e-05,1.05167766875649,4.70272866458161e-05,1.43596621331098e-05,0.999500738534135,0.0174
"Candidatus.Dadabacteria",2.03141774409294e-05,1.69069069154566e-05,1.2015312760939,4.77809016639489e-05,1.62739327248513e-05,0.999542377620252,0.9968
"Calditrichaeota",1.93072728846963e-05,1.92725663053279e-05,1.0018008281211,4.42098543151238e-05,2.50087221818592e-05,0.999581952798754,0.9124
"Candidatus.Fermentibacteria",1.9291734850181e-05,1.42139008279284e-05,1.35724422758567,4.02543924124614e-05,1.79287087619287e-05,0.999621496128092,2e-04
"Candidatus.Wallbacteria",1.77533194264295e-05,1.56063394249227e-05,1.13757101797223,4.06739863194204e-05,7.02791224659351e-06,0.999657886082773,0.9982
"Thermodesulfobacteria",1.72844139070048e-05,1.99529223384923e-05,0.866259769560696,3.9904663822688e-05,2.81526351325384e-05,0.999693314896037,0.9944
"Candidatus.Firestonebacteria",1.52951865452045e-05,1.57234174606303e-05,0.972764768441844,3.417348221497e-05,1.95843675603331e-05,0.999724666280634,1
"candidate.division.CPR2",1.44738009103163e-05,2.13262325525336e-05,0.678685317468172,1.26800280797943e-05,2.98199337710746e-05,0.999754334025947,1
"Candidatus.Riflebacteria",1.40902566240877e-05,9.50470443425686e-06,1.4824507928204,3.42270649069831e-05,4.00146431495265e-05,0.999783215599453,1
"Nanoarchaeota",1.33229046793076e-05,1.66682785200699e-05,0.799296979785034,2.21689090042108e-05,1.6367241719133e-05,0.999810524289499,1
"Candidatus.Jacksonbacteria",1.16628503953555e-05,1.50990165731394e-05,0.772424504527217,1.67812899835536e-05,1.57452870963977e-05,0.99983443027503,1
"candidate.division.CPR3",1.16105122612164e-05,1.40781349558018e-05,0.824719488601831,1.78591260142005e-05,1.71510578443237e-05,0.999858228980211,1
"Candidatus.Edwardsbacteria",8.82683021019534e-06,1.34346357028676e-05,0.657020436237898,1.92293294806567e-05,4.43005151334971e-06,0.999876321819281,0.9998
"Candidatus.Heimdallarchaeota",8.2090658361377e-06,8.81357114001838e-06,0.931411990182288,2.09463236443273e-05,1.14717704766699e-05,0.999893148392756,1
"Candidatus.Fraserbacteria",7.44430415414918e-06,7.36404310042226e-06,1.01089904725331,1.56706098502098e-05,4.27279485876194e-06,0.999908407392174,0.393
"Candidatus.Fischerbacteria",7.43322461038694e-06,6.38704987153206e-06,1.16379623768366,1.75277124641794e-05,1.3303228415392e-05,0.999923643681243,0.9974
"Candidatus.Margulisbacteria",5.56982726169735e-06,6.22976254874128e-06,0.894067344962085,1.37847527900868e-05,6.71495243637916e-06,0.99993506046234,1
"Dictyoglomi",5.51955221969663e-06,5.6358447277235e-06,0.979365558555081,1.28706765927007e-05,9.32376063988442e-06,0.99994637419192,1
"Candidatus.Abawacabacteria",4.7020384751896e-06,4.11754360483229e-06,1.1419523207165,9.16024874678218e-06,8.91515802429182e-06,0.999956012218641,0.9994
"Candidatus.Veblenbacteria",4.18708518029255e-06,6.65036481702215e-06,0.629602329420389,1.56193368665804e-06,8.44986965512441e-06,0.999964594717288,1
"Candidatus.Delongbacteria",3.82213351678936e-06,4.17838220559333e-06,0.914740042610971,7.47321502981148e-06,4.54660144845477e-06,0.99997242915445,1
"Candidatus.Verstraetearchaeota",3.27190558416487e-06,2.63166043398245e-06,1.24328562375106,6.47839156218267e-06,3.31241900833911e-06,0.999979135759174,0.9156
"Candidatus.Parvarchaeota",3.0288384234536e-06,3.70740698634692e-06,0.816969497713023,4.82558067569088e-06,4.04646686488434e-06,0.999985344135777,0.9986
"Candidatus.Lokiarchaeota",2.37794137144336e-06,2.30230635138181e-06,1.03285184876294,4.94112369981075e-06,1.78438974819452e-06,0.999990218332916,0.9886
"Coprothermobacterota",1.47725109089282e-06,1.66898472139298e-06,0.885119601130835,3.38827415476721e-06,1.64508282274112e-06,0.999993246335677,0.9894
"Candidatus.Thorarchaeota",1.10633027654385e-06,1.2255262550726e-06,0.902738943343415,2.00304273215986e-06,1.3858973888131e-06,0.999995514041657,0.8934
"Candidatus.Odinarchaeota",1.0781725437263e-06,8.93714824143514e-07,1.20639438286096,1.92868051422504e-06,2.0342077226298e-06,0.999997724031184,1
"Candidatus.Korarchaeota",8.05618104002836e-07,7.74087600597326e-07,1.04073247443982,1.72727545141415e-06,5.66574485135092e-07,0.999999375350895,0.6984
"Rhodothermaeota",3.04743306079513e-07,4.35742754760422e-07,0.699365170734889,4.63177775226082e-07,2.87699205009213e-07,1,0.0114
