"","average","sd","ratio","ava","avb","cumsum","p"
"Candidatus.Wallbacteria",0.000547392795258028,0.00175656800374492,0.311626304299642,0.00110001363445028,7.02791224659351e-06,0.974186708880309,0.375
"Candidatus.Campbellbacteria",0.000540146160875667,0.000977545373910316,0.55255354410303,0.000858830795321338,0.000562310559746487,0.975099824605633,0.0748
"Candidatus.Harrisonbacteria",0.000531132136655379,0.000892811137497581,0.594898645803261,0.000818791345374749,0.000672475119653325,0.975997702145703,0.0304
"Candidatus.Komeilibacteria",0.000530035184123264,0.000803459453846022,0.659691265795775,0.000911836691871557,0.000938467250647488,0.976893725290278,0.0744
"Candidatus.Buchananbacteria",0.000522362678899799,0.000568101697722904,0.919487973708864,0.00124171038886328,0.000501664646884636,0.977776778084086,0.146
"Candidatus.Wildermuthbacteria",0.000521611161377817,0.00069231505647041,0.753430329880614,0.0011267992659731,0.000191874877551319,0.978658560439415,0.135
"Candidatus.Adlerbacteria",0.000517983150207648,0.000977076860686131,0.530135520601629,0.00107159785228371,4.37538581574003e-05,0.979534209650993,0.2168
"Candidatus.Liptonbacteria",0.000487484843934735,0.000533229300988236,0.914212409241722,0.00107042563083027,0.000206911345816772,0.980358301552586,0.061
"Candidatus.Saccharibacteria",0.000484646733543091,0.000764335855837184,0.634075622439893,0.000771219287399477,0.00104915125029012,0.981177595635706,0.9492
"Candidatus.Diapherotrites",0.000461717043000173,0.000625840962208364,0.737754590832378,0.000151804932254186,0.00100368390149656,0.98195812713468,2e-04
"Candidatus.Vogelbacteria",0.000459484410908651,0.00080044690305056,0.57403484123372,0.000916156429506792,0.000250431558525767,0.982734884374724,0.236
"Candidatus.Hydrogenedentes",0.000438143616011478,0.000495217381364448,0.884750076429634,0.000113926674041468,0.000972951014944435,0.983475565054713,2e-04
"Candidatus.Lloydbacteria",0.000432391336781115,0.000858998342972719,0.503366904393257,0.000807268137506457,0.000231139942957678,0.984206521521141,0.205
"Deinococcus.Thermus",0.000421705281813005,0.000480088326908692,0.878391033850755,0.00067648471277119,0.000482201576631358,0.984919413238545,0.8774
"Candidatus.Blackburnbacteria",0.000396944177550746,0.000447332204038355,0.887358821849346,0.000824692041960327,3.74159139446279e-05,0.985590446371522,0.0216
"Candidatus.Sungbacteria",0.000381501283259761,0.000359160889302113,1.06220163337121,0.000858131176179603,0.000143888484634108,0.986235373330571,0.0912
"candidate.division.CPR2",0.000380371052245846,0.00115818201309328,0.32842079046794,0.00077496242638472,2.98199337710746e-05,0.986878389636937,0.369
"Candidatus.Bathyarchaeota",0.000373670870996102,0.000550848846338098,0.678354640261426,0.000109775926415279,0.000807085180778962,0.987510079303765,2e-04
"Candidatus.Riflebacteria",0.000366762954424632,0.00129113633173235,0.284062143873324,0.00075597618071248,4.00146431495265e-05,0.988130091155018,0.9384
"Candidatus.Brennerbacteria",0.000365252633997769,0.000646399253574249,0.565057326378571,0.000214779539363665,0.00072990366331622,0.988747549813391,2e-04
"Candidatus.Ryanbacteria",0.000358854528472256,0.000419328914188832,0.855782933944443,0.000759658248179976,0.000182069812203958,0.989354192490478,0.0778
"Candidatus.Doudnabacteria",0.000351607504961305,0.000319410406420281,1.1008016579731,0.000835116085811122,0.000230101419239179,0.989948584092561,0.0296
"Synergistetes",0.000341488035553954,0.000686013732270835,0.497786005571003,0.000717000659397967,0.000113361471100224,0.990525868757084,0.9416
"candidate.division.NC10",0.000317308339218017,0.000476257956041993,0.666253099171405,0.000640066579087014,9.04763120644712e-05,0.991062277705815,0.9912
"Candidatus.Schekmanbacteria",0.000306710478150645,0.000400123911836653,0.766538737319594,0.000661234068905861,5.44542718080621e-05,0.991580770997089,0.0924
"Candidatus.Woykebacteria",0.000302308610310486,0.0004904097411402,0.616440875761604,0.0006468339746877,6.32419862063508e-05,0.992091822941859,0.1712
"Candidatus.Aminicenantes",0.000259716684310922,0.0002222119068168,1.16877933334618,0.000500658306165686,0.000354013427147348,0.992530873342937,0.9634
"Candidatus.Delongbacteria",0.000259509118250517,0.000815743131732127,0.318126022954655,0.000521348513213591,4.54660144845477e-06,0.992969572854112,0.3882
"Candidatus.Chisholmbacteria",0.00023209945763822,0.000440718972315805,0.526638225757854,0.000485464834888752,2.74660219755177e-05,0.993361936403018,0.2114
"Candidatus.Jacksonbacteria",0.000227255703905928,0.000484417756837417,0.469131654854264,0.000465571919905094,1.57452870963977e-05,0.993746111598431,0.2666
"Fusobacteria",0.00022239717937151,0.000212530031306223,1.04642707670367,0.000551820042151195,0.000135114264354244,0.994122073470349,0.7246
"Candidatus.Gracilibacteria",0.000217997204032857,0.000304442060208984,0.716054818060334,0.000109696054346583,0.000444624829382948,0.994490597195032,2e-04
"candidate.division.CPR3",0.000210307411171126,0.000552000189321207,0.38099155623432,0.000432996428512522,1.71510578443237e-05,0.994846121344238,0.3252
"candidate.division.Zixibacteria",0.000197602212082121,0.000161973571462748,1.21996576538764,0.000210196184496499,0.000485236908714396,0.995180167386366,0.1166
"Candidatus.Niyogibacteria",0.0001960761486943,0.000352122060345918,0.55684142169814,0.000306361694052274,0.000238120946596957,0.995511633622178,0.1042
"Candidatus.Glassbacteria",0.000186712258567281,0.000426675669976334,0.437597622047765,0.000384665549419506,2.49996833101286e-05,0.995827270225301,0.3234
"Candidatus.Veblenbacteria",0.000175266768244633,0.000266498695780225,0.657664637838122,0.000354325717935866,8.44986965512441e-06,0.996123558255843,0.1206
"Candidatus.Handelsmanbacteria",0.000164669836124206,0.000278893164246264,0.590440560166622,0.000311804666297683,7.69070079343534e-05,0.996401932199311,0.6396
"Candidatus.Cloacimonetes",0.00015036867025943,0.000299875022615463,0.501437795478723,0.000351257501249812,9.07076303578605e-05,0.996656130057882,0.9748
"Candidatus.Andersenbacteria",0.00014491963708673,0.000370564078946064,0.391078480944245,0.000164624527995059,0.000182098651750144,0.996901116339591,0.0576
"Candidatus.Eisenbacteria",0.000138344873232373,0.000232210585895463,0.595773326607312,8.22454604089897e-05,0.000229781185361744,0.997134987999553,0.066
"Thermotogae",0.000120725722607249,0.000127703836954503,0.94535705023695,0.000299321418757383,0.000121414594343303,0.997339074529734,0.5562
"Candidatus.Spechtbacteria",0.000118527516125328,0.000125629816639335,0.943466442091554,0.000267707374421171,5.99907510114849e-05,0.997539444997391,0.0478
"Candidatus.Dadabacteria",0.000117404745467397,0.00022940878541254,0.511770921310928,0.000243409108443052,1.62739327248513e-05,0.997737917424077,0.7422
"candidate.division.CPR1",0.00011689143514854,0.000122567179000938,0.95369279199651,0.00024961406081104,2.16874736264866e-05,0.997935522100961,0.0156
"Chlorobi",0.000100398383847687,9.06604690995353e-05,1.10741081360897,0.000251515592770319,0.000173616272810528,0.998105245316136,0.7598
"Nanoarchaeota",9.67715696479769e-05,0.000114669123204465,0.843920027847642,0.00020536334723214,1.6367241719133e-05,0.998268837411036,0.0422
"Crenarchaeota",9.66584165039336e-05,8.0818880751928e-05,1.19598806126287,0.000251108614878841,7.24604404645674e-05,0.998432238220831,0.68
"Deferribacteres",9.39885377118969e-05,9.41680919599923e-05,0.998093258083942,0.000225668471619887,4.20545823565679e-05,0.998591125607249,0.0368
"Candidatus.Tectomicrobia",8.88635344338602e-05,0.000126738117828386,0.701158703920386,0.000172974839535714,5.49844404809311e-05,0.998741349188525,0.2934
"Fibrobacteres",8.47421272350396e-05,0.000124695632619747,0.67959178244403,0.000132406698596707,0.000136554670902324,0.998884605541306,0.069
"Candidatus.Parcubacteria",6.56184264464849e-05,5.2187271018633e-05,1.25736458653024,0.000153762237541147,9.73859483086079e-05,0.998995533326042,0.7164
"Aquificae",5.79813976672435e-05,6.64551956931134e-05,0.872488555070976,0.00014425876703294,3.70603456855736e-05,0.999093550732849,0.4768
"candidate.division.WOR.3",5.66406454339384e-05,6.83082406753495e-05,0.829191981435095,0.000142353031399659,0.000108147481901662,0.999189301601382,0.9082
"Candidatus.Wirthbacteria",5.40061194592258e-05,4.99292052810743e-05,1.08165389685657,1.33509072449298e-05,0.000116914325451443,0.999280598810385,2e-04
"Candidatus.Poribacteria",4.93554251537743e-05,4.29721378078838e-05,1.14854479370862,9.52006608487419e-05,6.61002619121405e-05,0.999364034032372,0.327
"Candidatus.Lindowbacteria",4.36498694337636e-05,4.42135597022298e-05,0.987250737731535,8.98811663359255e-05,3.53551088599115e-05,0.999437824026776,0.6244
"Chrysiogenetes",4.17957144863486e-05,4.02928016248148e-05,1.03729978559267,2.25565883865401e-05,9.73200282586544e-05,0.999508479576909,2e-04
"Thermodesulfobacteria",4.14045109063023e-05,8.06425951902726e-05,0.513432272468541,9.80732945021118e-05,2.81526351325384e-05,0.999578473798374,0.4486
"Balneolaeota",3.48380607340745e-05,3.75351040652437e-05,0.928146107534932,8.32531079752437e-05,6.4126317038747e-05,0.999637367452352,0.9044
"Candidatus.Bipolaricaulota",3.02210171876911e-05,2.95983900013313e-05,1.02103584642042,5.28744895939977e-05,3.52918512144962e-05,0.999688456005836,0.808
"Candidatus.Heimdallarchaeota",2.936078912855e-05,2.58768860550355e-05,1.1346337834508,6.90013430859078e-05,1.14717704766699e-05,0.999738090345952,0.0046
"Kiritimatiellaeota",2.4306162367906e-05,2.62710645461286e-05,0.925206602314402,5.2108092135787e-05,3.21033312616264e-05,0.999779179852253,0.616
"Calditrichaeota",2.13847709446231e-05,2.019209772187e-05,1.05906633571119,5.57534842862756e-05,2.50087221818592e-05,0.999815330753705,0.909
"Candidatus.Latescibacteria",1.81400617716589e-05,1.75481077635446e-05,1.03373321021791,3.55629522552637e-05,2.01704131954122e-05,0.999845996482469,0.816
"Dictyoglomi",1.44634788922719e-05,1.52661335287355e-05,0.947422532696128,3.56066808450677e-05,9.32376063988442e-06,0.999870446957129,0.769
"Candidatus.Fermentibacteria",1.41053145515979e-05,1.22817578613637e-05,1.14847684759938,2.45063737934227e-05,1.79287087619287e-05,0.999894291955873,0.2118
"Candidatus.Coatesbacteria",1.16057443107786e-05,1.21555326916695e-05,0.954770523445037,2.19312358464146e-05,1.43596621331098e-05,0.999913911437417,0.9614
"Candidatus.Fischerbacteria",1.13117896509467e-05,1.09664530381048e-05,1.03149027416996,3.00268631647182e-05,1.3303228415392e-05,0.999933033989349,0.7974
"Candidatus.Abawacabacteria",8.37691023432473e-06,8.72080777391254e-06,0.960565861729397,2.27723169853012e-05,8.91515802429182e-06,0.999947195135014,0.5144
"Candidatus.Odinarchaeota",6.27702014265073e-06,1.2068342561185e-05,0.520122801521999,1.40761966627013e-05,2.0342077226298e-06,0.999957806421765,0.244
"Candidatus.Parvarchaeota",5.95460027023608e-06,5.94081120472182e-06,1.00232107451981,1.34236670526491e-05,4.04646686488434e-06,0.999967872658533,0.7898
"Candidatus.Fraserbacteria",5.68569287986168e-06,5.64612645466524e-06,1.00700771148399,1.21874874460647e-05,4.27279485876194e-06,0.999977484308034,0.9466
"Candidatus.Verstraetearchaeota",5.18902315598386e-06,7.57733716630872e-06,0.684808269989085,1.07200092531233e-05,3.31241900833911e-06,0.999986256338618,0.313
"Candidatus.Lokiarchaeota",3.75568625690326e-06,3.61392857699157e-06,1.03922536842986,8.78238738431004e-06,1.78438974819452e-06,0.999992605316781,0.7172
"Coprothermobacterota",2.11645119110603e-06,3.36064125191155e-06,0.629775995846679,5.30919770476431e-06,1.64508282274112e-06,0.999996183172193,0.7928
"Candidatus.Thorarchaeota",1.36822800224828e-06,1.61987354718003e-06,0.844651117755562,3.04228820310202e-06,1.3858973888131e-06,0.999998496158186,0.6114
"Candidatus.Korarchaeota",7.05127088280117e-07,8.98610899507296e-07,0.784685661688207,1.66836214401297e-06,5.66574485135092e-07,0.999999688173754,0.9788
"Rhodothermaeota",1.84458272824089e-07,2.03553601199114e-07,0.906190171716268,2.19507712734751e-07,2.87699205009213e-07,1,0.5326
