"","average","sd","ratio","ava","avb","cumsum","p"
"Nitrospirae",0.00401471529230638,0.00491237808876695,0.817265124906969,0.00907910813647194,0.00324637425053505,0.861780955969842,0.9716
"Candidatus.Roizmanbacteria",0.00346024843630644,0.00324485532913649,1.06637987993976,0.0074344117188281,0.000624251404744575,0.868002370547633,0.9814
"Candidatus.Levybacteria",0.00343243727366693,0.00431481490327462,0.795500467716926,0.00714218317325472,0.000329649320365556,0.874173781556068,0.3526
"Candidatus.Gottesmanbacteria",0.00331851350791687,0.00451516765767301,0.734970162686526,0.00699988236794677,0.000477316726220173,0.880140361324771,0.2216
"Candidatus.Magasanikbacteria",0.00324537099499547,0.00358656712986253,0.904868326030706,0.00697459033652804,0.000755103235399803,0.885975433225029,0.2308
"Lentisphaerae",0.00284364511228156,0.00811926653913753,0.350234235885009,0.0060032430536192,0.000737253661955704,0.891088215003928,0.2874
"Candidatus.Margulisbacteria",0.00263430388480099,0.0110222942475913,0.23899778264191,0.00529040219482254,5.08063933559258e-05,0.895824608038391,0.2268
"Candidatus.Curtissbacteria",0.00245370362328074,0.00356297373748439,0.688667333544021,0.00499435283903541,0.000100141880369518,0.900236287654017,0.2092
"Candidatus.Rokubacteria",0.00228716179226957,0.00320598921604802,0.713402833927472,0.0047124773993328,0.000196751952144609,0.904348530453375,0.4512
"Candidatus.Zambryskibacteria",0.00227482344018199,0.00361876755241427,0.62861828156504,0.00464980821322475,0.000132505466906145,0.908438589295438,0.4236
"Candidatus.Kaiserbacteria",0.00216769315608114,0.00242690500764994,0.893192419665488,0.00456582771848826,0.000266117855888743,0.912336031357666,0.509
"Verrucomicrobia",0.00215088276879756,0.00289925492687905,0.741874317038037,0.00527684409525704,0.00240985147925121,0.916203248888209,0.9834
"Candidatus.Staskawiczbacteria",0.00202144434874242,0.00335365039525076,0.602759414518898,0.00416767986099857,0.000205728530929865,0.919837740333246,0.199
"Candidatus.Raymondbacteria",0.00193626667498302,0.00595451254111781,0.325176353498708,0.00387225941569978,5.45681835189149e-05,0.923319085080587,0.3062
"Acidobacteria",0.001886012425248,0.00271723546859214,0.694092376994176,0.00453064967406557,0.00134562503566384,0.926710074315122,0.9998
"Candidatus.Giovannonibacteria",0.00187102478963705,0.00224052739261389,0.835082309551343,0.00384062078753439,0.000127643780015582,0.930074116266422,0.1496
"Candidatus.Riflebacteria",0.00180847924481724,0.00191776337259803,0.943014800813128,0.00075597618071248,0.00344707988833187,0.933325703354587,0.0012
"Candidatus.Azambacteria",0.00171707300631853,0.00196974872609922,0.871721851405343,0.00350047891442941,8.80396722630292e-05,0.936412944987458,0.1432
"Candidatus.Melainabacteria",0.00171409464762192,0.00248580074003323,0.689554323488943,0.00351667336578271,0.000100436766266419,0.93949483162789,0.2274
"Candidatus.Shapirobacteria",0.00168916096408968,0.00263875719203681,0.640135048873463,0.00356015219251858,0.000251163251732145,0.942531888313172,0.9556
"Nitrospinae",0.00159902006729735,0.00257254524341,0.621571212943098,0.00346418158528905,0.000388064086487142,0.945406874586552,0.2854
"Candidatus.Amesbacteria",0.00153724660500586,0.00237152447947631,0.648210304514894,0.00310818914785666,3.88575483552241e-05,0.948170794176167,0.2448
"Candidatus.Yonathbacteria",0.00110818748715717,0.00284576556590492,0.389416296421023,0.00224564338497112,4.24407207663592e-05,0.950163279373237,0.4128
"Cyanobacteria",0.00105920203899648,0.000943801037161679,1.12227259484886,0.00301778150747756,0.00302232973144944,0.952067690321623,0.5764
"Candidatus.Woesearchaeota",0.00105272858973718,0.00132210066826713,0.796254487275148,0.00230818517376085,0.000495319754317657,0.953960462217978,0.9188
"Candidatus.Beckwithbacteria",0.00104058933728778,0.00147218980872649,0.706830961007633,0.00218732238083343,0.000165336236180971,0.955831408131736,0.7978
"Synergistetes",0.000996699881975804,0.00137869216504839,0.72293141808115,0.000717000659397967,0.00191735601943504,0.957623442226845,0.0106
"Thaumarchaeota",0.000881259542911325,0.00155801646695141,0.565629158359087,0.00184681165075849,0.000268613767436216,0.959207918332537,0.886
"Candidatus.Terrybacteria",0.000832981828046464,0.000905683592906955,0.919727192333096,0.00169592292498791,3.6233200933726e-05,0.960705592671081,0.1074
"Candidatus.Nealsonbacteria",0.00082887948688304,0.000748756299560242,1.10700836489771,0.00168158732659166,0.000801178584498817,0.962195891133127,1
"Candidatus.Berkelbacteria",0.000823667449079151,0.000883023842126457,0.932780531832111,0.00178193921464447,0.000196270580505048,0.96367681852007,0.9986
"Candidatus.Pacebacteria",0.000783307288434233,0.00132883088546837,0.589471013204318,0.00164157663439153,0.000155915667595308,0.965085179645827,0.943
"Candidatus.Taylorbacteria",0.000773329513382768,0.000869961688265254,0.888923643206433,0.00165704810291822,0.000180958762327681,0.966475601055317,0.1584
"Candidatus.Jorgensenbacteria",0.00072023629862446,0.00103798763111758,0.693877534792009,0.00153805450527439,0.000142207532634225,0.967770562584871,0.9138
"Candidatus.Edwardsbacteria",0.000717386385207155,0.00236364511472974,0.303508500805198,0.00144084158463734,1.32476825708677e-05,0.969060400062437,0.2768
"Candidatus.Cloacimonetes",0.000706030891352822,0.000836985394073257,0.843540277228574,0.000351257501249812,0.00151277069678333,0.970329820729966,4e-04
"Candidatus.Firestonebacteria",0.000674799865303103,0.00170666563271705,0.39539078561558,0.00139237120512288,7.65435618964436e-05,0.971543089024531,0.2802
"Candidatus.Buchananbacteria",0.000563454433368295,0.000572303274675069,0.984538195571573,0.00124171038886328,0.000251294144134335,0.972556161840025,0.1594
"Candidatus.Wallbacteria",0.000545614101079505,0.00175494759694312,0.310900508955305,0.00110001363445028,2.83538597088073e-05,0.973537158316084,0.2876
"Candidatus.Adlerbacteria",0.000530087555036574,0.000979193867555593,0.541350975123911,0.00107159785228371,1.23742114017893e-05,0.974490238565411,0.2418
"Candidatus.Wildermuthbacteria",0.000525416022052678,0.000711808963056544,0.738141902283042,0.0011267992659731,9.21302799062137e-05,0.975434919549789,0.2472
"Candidatus.Liptonbacteria",0.0005125822051271,0.000550509212573404,0.931105589915542,0.00107042563083027,5.13887564020018e-05,0.976356525747146,0.1414
"Candidatus.Vogelbacteria",0.000449093812144038,0.000824818807799782,0.54447571745121,0.000916156429506792,4.03702442935739e-05,0.977163981870918,0.326
"Candidatus.Kerfeldbacteria",0.000445244567767278,0.000952111457495071,0.467639123825567,0.00088346348284531,0.000188697354117032,0.977964517178015,0.5666
"Gemmatimonadetes",0.000429356618440488,0.000440822862525802,0.97398899862041,0.00109810733070357,0.000457089072490842,0.978736486466985,0.9994
"Candidatus.Komeilibacteria",0.000419826913840508,0.000419291494804951,1.0012769613555,0.000911836691871557,0.000172277877977857,0.979491321655844,0.4228
"Candidatus.Campbellbacteria",0.000404036243056395,0.000633600333215367,0.637683129057098,0.000858830795321338,0.00013056369005877,0.980217765730244,0.4244
"Candidatus.Sungbacteria",0.000403217966028365,0.000366545562516823,1.10004869042674,0.000858131176179603,7.40817688122946e-05,0.980942738569059,0.1406
"Candidatus.Blackburnbacteria",0.00039844405330381,0.000444465277758247,0.896457098546474,0.000824692041960327,4.6384436129019e-05,0.981659128067469,0.1434
"Candidatus.Lloydbacteria",0.000386099898914148,0.000828116532570219,0.466238607404459,0.000807268137506457,4.52678868250079e-05,0.982353323176232,0.2426
"Candidatus.Portnoybacteria",0.000380865941732022,0.000330787077157559,1.15139305019044,0.000749561712912931,0.000344831838419153,0.983038107799559,0.999
"Candidatus.Harrisonbacteria",0.000376303773458489,0.000382014722228272,0.985050448484102,0.000818791345374749,9.09413136056856e-05,0.983714689792143,0.4736
"candidate.division.CPR2",0.000375226806576505,0.00115685262820886,0.324351432003457,0.00077496242638472,5.30743254760931e-05,0.984389335433167,0.2658
"Candidatus.Doudnabacteria",0.000366988757135214,0.000331892719351625,1.10574512707646,0.000835116085811122,0.000122021955484284,0.985049169328205,0.1072
"Candidatus.Ryanbacteria",0.000362859638906918,0.000424017143636331,0.855766433864131,0.000759658248179976,4.83830624897456e-05,0.98570157920245,0.1904
"Chlamydiae",0.000330001689729983,0.000470343058473799,0.701619134766854,0.000728525399319546,0.000181360953508859,0.986294911548659,0.5422
"Fusobacteria",0.000328318827778354,0.000213590359430635,1.53714254076611,0.000551820042151195,0.000917193943234086,0.986885218163604,0.0194
"Candidatus.Marinimicrobia",0.000309439810308399,0.000225391972914216,1.37289632060753,0.000820420221074971,0.000903006825265334,0.98744158091681,0.9628
"candidate.division.NC10",0.000305609058220487,0.000490813832061813,0.622657794579021,0.000640066579087014,3.90690014600953e-05,0.987991056101877,0.9646
"Candidatus.Kuenenbacteria",0.00030523314140252,0.000337804462283037,0.903579364640759,0.000661328672065463,0.000182249039232673,0.988539855400685,0.999
"Candidatus.Woykebacteria",0.00030019191088998,0.000492160798988174,0.609946813129246,0.0006468339746877,6.0168085736941e-05,0.989079590730366,0.2998
"Deinococcus.Thermus",0.000288962022480096,0.000351198045157734,0.822789381843835,0.00067648471277119,0.0004723628575322,0.989599135084529,0.9976
"Candidatus.Schekmanbacteria",0.000288820394802072,0.00037818030423628,0.763710832020544,0.000661234068905861,0.000193046630000248,0.990118424796716,0.285
"Candidatus.Diapherotrites",0.000272221392123605,0.000581800313819498,0.467894887055804,0.000151804932254186,0.000494138998061174,0.990607870039888,0.391
"Candidatus.Desantisbacteria",0.000263387062751267,0.000475152777475454,0.554320789516743,7.2967513387251e-05,0.000537829513636373,0.991081431445078,0.995
"Candidatus.Tagabacteria",0.000260385383552581,0.000373346518701546,0.697436216783725,0.000550450480884704,7.07736050744435e-05,0.991549595928321,0.9248
"Candidatus.Delongbacteria",0.000259241253101729,0.000816182070304485,0.31762674350959,0.000521348513213591,5.25267967557261e-06,0.992015703302084,0.29
"Armatimonadetes",0.000257592763280153,0.000225794163592023,1.14083003378947,0.000560039437158204,0.000544880667280804,0.992478846744557,1
"Candidatus.Chisholmbacteria",0.000233058666972506,0.000441383159213758,0.528018937984986,0.000485464834888752,2.36021868612726e-05,0.992897878676765,0.2424
"Candidatus.Jacksonbacteria",0.000230239152736178,0.000484902709983114,0.474815149505343,0.000465571919905094,8.94714284593088e-06,0.993311841213726,0.2696
"candidate.division.CPR3",0.000211363800579127,0.000552676618511069,0.38243666096921,0.000432996428512522,1.28720646690522e-05,0.993691866479063,0.2352
"Candidatus.Aminicenantes",0.000208815341736835,0.000178841422338464,1.16760054246071,0.000500658306165686,0.000419382087538272,0.994067309697972,0.9948
"Candidatus.Glassbacteria",0.000180954835727807,0.000425876624348817,0.424899666668709,0.000384665549419506,4.15697692641223e-05,0.994392660629745,0.2858
"Candidatus.Colwellbacteria",0.000177591677934737,0.00025275091988272,0.702635139833089,0.000371214651835772,3.18757347592475e-05,0.994711964712771,0.925
"Candidatus.Veblenbacteria",0.000176548925156426,0.000267793571172712,0.659272455209768,0.000354325717935866,2.13356076316232e-06,0.995029393960086,0.1966
"Candidatus.Handelsmanbacteria",0.00014908695418196,0.000282725556895515,0.527320401519473,0.000311804666297683,6.32198511167e-05,0.995297447473347,0.6456
"Candidatus.Niyogibacteria",0.000144698408864116,0.000253363706717326,0.57110945659456,0.000306361694052274,2.99804892486757e-05,0.995557610524313,0.4628
"Thermotogae",0.000136223063637341,9.42100392440838e-05,1.44595060919578,0.000299321418757383,0.000384977945837015,0.995802535179159,0.2302
"Candidatus.Hydrogenedentes",0.000125554279270923,0.000258670347688733,0.485383347541662,0.000113926674041468,0.000245670747946429,0.996028277705379,0.9626
"candidate.division.WOR.3",0.000121672720074338,0.000152369452680767,0.798537488542783,0.000142353031399659,0.000258184572045013,0.996247041313924,0.0118
"candidate.division.CPR1",0.000121035669391731,0.000123386035900323,0.980951114188554,0.00024961406081104,1.03461478201619e-05,0.996464659525983,0.093
"Candidatus.Spechtbacteria",0.000118593372017841,0.000127800575741114,0.927956476957319,0.000267707374421171,4.30989892078225e-05,0.996677886566492,0.1596
"Candidatus.Dadabacteria",0.000117126496274241,0.000224885195091355,0.520827955022387,0.000243409108443052,4.10040343990672e-05,0.996888476211941,0.5948
"Chlorobi",0.000110457120933653,8.80780380044287e-05,1.25408244139247,0.000251515592770319,0.000311661592091241,0.997087074536612,0.3348
"Candidatus.Micrarchaeota",0.000105043016744533,0.000189250779381505,0.555046679796121,0.00024829339486511,8.4352289354565e-05,0.997275938477366,1
"Candidatus.Brennerbacteria",0.000104025883482166,0.000153997393326016,0.675504183774984,0.000214779539363665,1.29157507760249e-05,0.99746297364547,0.9566
"Nanoarchaeota",9.81015610614733e-05,0.000111887829747607,0.876784912914724,0.00020536334723214,3.40620092512023e-05,0.997639357073806,0.1626
"Crenarchaeota",9.42223088993134e-05,7.65369552888456e-05,1.23106946890851,0.000251108614878841,0.000228607941118868,0.997808765732441,0.5726
"candidate.division.Zixibacteria",8.87045658748496e-05,0.000100589329463488,0.881848664743787,0.000210196184496499,0.000117228468140288,0.997968253667891,0.9984
"Deferribacteres",8.78714243053358e-05,7.63433262186294e-05,1.15100335101581,0.000225668471619887,0.000196966618827696,0.998126243641793,0.2348
"Caldiserica",8.30011667807063e-05,0.000160698240013163,0.516503272057664,9.36124115444403e-05,0.000162777526940585,0.998275477050459,0.9982
"Candidatus.Tectomicrobia",7.86365121638195e-05,0.000132056357769865,0.595476912220004,0.000172974839535714,2.27272715335346e-05,0.998416862951538,0.4766
"Candidatus.Andersenbacteria",7.12523302097099e-05,0.00013374673568509,0.532740704621573,0.000164624527995059,3.10898966037974e-05,0.998544972332707,0.6506
"Candidatus.Parcubacteria",7.06959413635632e-05,4.98310754013724e-05,1.41871193415216,0.000153762237541147,8.31665995718848e-05,0.998672081344758,0.599
"Candidatus.Bathyarchaeota",6.96836149321172e-05,6.92401018294126e-05,1.00640543689259,0.000109775926415279,0.000156434395366224,0.998797370226685,0.9912
"Aquificae",6.48956354486058e-05,6.21418271121744e-05,1.04431489166645,0.00014425876703294,0.000147300264064351,0.998914050476628,0.231
"Balneolaeota",5.5136816393733e-05,5.10988766657677e-05,1.07902208407392,8.32531079752437e-05,0.00015843393718434,0.999013184686093,0.0374
"Candidatus.Aenigmarchaeota",5.36789952306502e-05,4.43081659071786e-05,1.21149215120081,0.000112715240559703,3.74706482982855e-05,0.999109697780339,1
"Candidatus.Gracilibacteria",5.10490497676237e-05,0.000124631691324921,0.40959926985614,0.000109696054346583,1.2652334263893e-05,0.999201482317852,0.9906
"Thermodesulfobacteria",5.02225221924541e-05,7.87820149453447e-05,0.637487150173757,9.80732945021118e-05,6.46617751309666e-05,0.999291780785564,0.1516
"Fibrobacteres",4.79369080730252e-05,5.60015701103466e-05,0.855992215549838,0.000132406698596707,0.000102156083897091,0.999377969793143,0.9384
"Candidatus.Lindowbacteria",4.09337312222156e-05,4.38451238937081e-05,0.933598256477723,8.98811663359255e-05,2.37158374004822e-05,0.999451567315644,0.6596
"Candidatus.Poribacteria",3.41781342930624e-05,2.75863364567772e-05,1.23895154931549,9.52006608487419e-05,9.33914486035399e-05,0.999513018493744,0.9894
"Candidatus.Eisenbacteria",3.35196129620253e-05,4.44556435398215e-05,0.75400129866526,8.22454604089897e-05,3.912562722771e-05,0.999573285671828,1
"Calditrichaeota",2.45459878602186e-05,2.22261707581794e-05,1.10437322412748,5.57534842862756e-05,4.87565077304119e-05,0.99961741856272,0.4472
"Candidatus.Bipolaricaulota",2.44035602208467e-05,2.34696692469642e-05,1.03979139902039,5.28744895939977e-05,4.02610319544139e-05,0.999661295373331,0.97
"Candidatus.Heimdallarchaeota",2.39115116185167e-05,2.08412271859219e-05,1.14731783331208,6.90013430859078e-05,4.96557713870495e-05,0.999704287496498,0.4378
"Kiritimatiellaeota",2.09370520358012e-05,2.39642058284196e-05,0.873680195609553,5.2108092135787e-05,4.00888456575436e-05,0.999741931637706,0.8112
"Candidatus.Parvarchaeota",1.97588844976789e-05,3.67804910436949e-05,0.5372110033606,1.34236670526491e-05,3.44373296880316e-05,0.999777457471853,0.0054
"Candidatus.Coatesbacteria",1.7853259279975e-05,2.41958754912521e-05,0.737863744026527,2.19312358464146e-05,3.39458097508794e-05,0.9998095570536,0.1698
"Candidatus.Latescibacteria",1.6734197763859e-05,1.82123159409915e-05,0.918839636764395,3.55629522552637e-05,2.18301923313844e-05,0.999839644598998,0.8274
"Dictyoglomi",1.62211458621783e-05,1.27295196044791e-05,1.27429363920934,3.56066808450677e-05,3.84826982633363e-05,0.999868809693699,0.5632
"Candidatus.Fischerbacteria",1.37845371263404e-05,1.23935165834124e-05,1.11223776024876,3.00268631647182e-05,3.29331082174947e-05,0.999893593844839,0.1916
"Candidatus.Abawacabacteria",1.00739920739953e-05,8.30956333321682e-06,1.21233711929546,2.27723169853012e-05,1.40839776160514e-05,0.999911706556194,0.115
"Candidatus.Fermentibacteria",9.96969954852126e-06,8.23360095193908e-06,1.21085532402118,2.45063737934227e-05,2.01583539313242e-05,0.999929631752968,0.9882
"Chrysiogenetes",8.68377591096403e-06,7.83473173931314e-06,1.1083692715847,2.25565883865401e-05,2.18583983663908e-05,0.999945244900705,1
"Candidatus.Odinarchaeota",6.3292892093425e-06,1.20309966793176e-05,0.526081868198264,1.40761966627013e-05,2.28184041238619e-06,0.999956624757637,0.1728
"Candidatus.Fraserbacteria",5.34694509969579e-06,5.74659033021029e-06,0.930455242578623,1.21874874460647e-05,3.54910267939641e-06,0.999966238391688,0.896
"Candidatus.Wirthbacteria",5.2266125643096e-06,4.40578966087946e-06,1.18630551311119,1.33509072449298e-05,6.60385315838409e-06,0.999975635671738,1
"Candidatus.Verstraetearchaeota",4.83108254988241e-06,7.4852474965321e-06,0.645413869363791,1.07200092531233e-05,4.14269939138725e-06,0.999984321801637,0.3568
"Candidatus.Lokiarchaeota",3.18112744104622e-06,3.15149261524394e-06,1.00940342543052,8.78238738431004e-06,5.76579404904994e-06,0.999990041365709,0.845
"Coprothermobacterota",2.74128245266578e-06,3.09960068925056e-06,0.884398581460048,5.30919770476431e-06,6.79660235187843e-06,0.999994970102743,0.1982
"Candidatus.Thorarchaeota",1.58226277119836e-06,1.41028968443408e-06,1.12194167529013,3.04228820310202e-06,3.01225698393343e-06,0.99999781495994,0.2206
"Candidatus.Korarchaeota",1.10068269755427e-06,8.20423922573598e-07,1.34160239270148,1.66836214401297e-06,2.66663669195774e-06,0.999999793951769,0.1776
"Rhodothermaeota",1.14600636253842e-07,1.92174447171755e-07,0.596336494994148,2.19507712734751e-07,3.60247042243954e-08,1,0.936
