"","average","sd","ratio","ava","avb","cumsum","p"
"Candidatus.Liptonbacteria",0.000135608022226301,0.000231395714470052,0.586043793148347,0.000267282226034664,5.13887564020018e-05,0.987751687581361,0.9984
"Candidatus.Jorgensenbacteria",0.000128430566398439,0.000165803570574776,0.7745946963218,0.000206200365207489,0.000142207532634225,0.988146540759225,1
"Candidatus.Harrisonbacteria",0.000117842058949121,0.000176641154054485,0.66712686281914,0.00020801497921817,9.09413136056856e-05,0.988508840114955,0.9986
"candidate.division.WOR.3",0.000117623222867581,0.000146357479336483,0.80367073415606,0.000141142464292307,0.000258184572045013,0.988870466670395,0.0256
"Candidatus.Doudnabacteria",0.000116151136788507,0.000178485071209737,0.650761074868938,0.000203066340454823,0.000122021955484284,0.989227567372818,0.9998
"Candidatus.Berkelbacteria",0.000111681036896379,0.000154690786739077,0.721963080353038,0.000128335529473079,0.000196270580505048,0.989570924982789,1
"Candidatus.Amesbacteria",0.000109833428533558,0.000228216802030764,0.481267932756117,0.000214356606946655,3.88575483552241e-05,0.989908602215775,1
"Chlorobi",0.000109667665718392,8.86871569574807e-05,1.23656761002012,0.000286866164970572,0.000311661592091241,0.990245769819502,0.4102
"Candidatus.Kerfeldbacteria",0.000109382359494139,0.000204129712776019,0.535847319856659,8.71736078845581e-05,0.000188697354117032,0.990582060263901,0.9994
"Candidatus.Wildermuthbacteria",0.000109289232911742,0.000143707243962244,0.760499122371703,0.00018435790405153,9.21302799062137e-05,0.990918064395407,0.9986
"Candidatus.Schekmanbacteria",0.00010751617967115,0.000110770490982801,0.970621134899935,0.000160119183678234,0.000193046630000248,0.991248617365821,0.9824
"Candidatus.Komeilibacteria",9.86016610681986e-05,0.000151375292934336,0.651372223015087,9.57586776014261e-05,0.000172277877977857,0.991551763106803,1
"Chlamydiae",9.82202786596325e-05,0.000138308026886764,0.71015602543479,0.000148135486274298,0.000181360953508859,0.991853736307163,0.9952
"Candidatus.Lloydbacteria",9.82059962397699e-05,0.000221813161317961,0.442741971018552,0.000185118584465079,4.52678868250079e-05,0.992155665596958,0.9938
"Candidatus.Azambacteria",9.81551125613397e-05,0.000179115632207949,0.547998582543506,0.000152098058050823,8.80396722630292e-05,0.992457438447498,1
"Candidatus.Kuenenbacteria",9.52143468615272e-05,0.000142978812703256,0.665933260049786,6.83540625511801e-05,0.000182249039232673,0.992750170064984,1
"Candidatus.Beckwithbacteria",9.41950108478787e-05,0.000122162798575183,0.771061337383392,8.86279388231469e-05,0.000165336236180971,0.993039767786269,1
"Candidatus.Pacebacteria",8.96044489199341e-05,0.000132069172603336,0.678466042859653,9.13754712098487e-05,0.000155915667595308,0.993315252060761,1
"Candidatus.Ryanbacteria",8.57504386673584e-05,0.000147829062981526,0.580064819040857,0.000158159868115912,4.83830624897456e-05,0.993578887378743,0.9992
"Crenarchaeota",8.47227172934843e-05,7.38274600500263e-05,1.14757730031719,0.000133932018461309,0.000228607941118868,0.993839363020163,0.6848
"Candidatus.Bathyarchaeota",7.83790637181253e-05,7.81689231202599e-05,1.00268828825417,0.000142769769792513,0.000156434395366224,0.994080335424592,0.8636
"Candidatus.Campbellbacteria",7.78535944625865e-05,0.000119086419354961,0.653757119277622,7.97858737706066e-05,0.00013056369005877,0.994319692300792,0.9996
"Candidatus.Collierbacteria",7.35704059347549e-05,9.50983745793866e-05,0.773624220815041,0.000122370660688629,8.48564244860402e-05,0.994545880733925,1
"Caldiserica",7.32750841750334e-05,0.000151694658505046,0.48304327190661,3.41520595982684e-05,0.000162777526940585,0.994771161215481,0.9742
"Deferribacteres",7.2993055179113e-05,5.80570461600404e-05,1.25726436336254,8.1665570815782e-05,0.000196966618827696,0.99499557461338,0.6104
"candidate.division.Zixibacteria",7.08615477982952e-05,6.2909022981577e-05,1.12641310323715,0.000176782143279552,0.000117228468140288,0.995213434801349,0.9936
"Candidatus.Adlerbacteria",6.50940622213744e-05,0.000116405784399502,0.559199549723176,0.000131765364664733,1.23742114017893e-05,0.995413563151235,0.9992
"Candidatus.Tectomicrobia",6.38547073535848e-05,5.69068242502761e-05,1.12209226564378,0.000147808530410046,2.27272715335346e-05,0.995609881168255,0.72
"Candidatus.Blackburnbacteria",6.20615940319693e-05,9.46798963761012e-05,0.65548861381765,0.00010301695881288,4.6384436129019e-05,0.995800686350495,1
"Balneolaeota",5.91714046030523e-05,5.29455944367794e-05,1.11758882363115,7.54067391093943e-05,0.00015843393718434,0.995982605793829,0.0366
"Candidatus.Micrarchaeota",5.79295497217967e-05,6.08302756898321e-05,0.952314436600189,0.000106108249809141,8.4352289354565e-05,0.996160707218134,0.9992
"Aquificae",5.38621463273415e-05,5.16437846086626e-05,1.04295505713783,8.26208036837113e-05,0.000147300264064351,0.996326303619679,0.6
"Candidatus.Yonathbacteria",5.02839893856405e-05,9.22484639575741e-05,0.545092972049557,9.002639469176e-05,4.24407207663592e-05,0.996480899161546,1
"Candidatus.Colwellbacteria",5.02660390684752e-05,7.5517149080659e-05,0.66562416193422,9.03079696705589e-05,3.18757347592475e-05,0.996635439516085,0.9992
"Candidatus.Parcubacteria",5.02430855089511e-05,6.3022301288006e-05,0.797227084414848,6.51190479201709e-05,8.31665995718848e-05,0.996789909301084,0.8542
"Candidatus.Glassbacteria",4.98577538862791e-05,9.00683795331102e-05,0.553554467669209,0.000119945970866462,4.15697692641223e-05,0.996943194403807,0.946
"Candidatus.Vogelbacteria",4.88182787547923e-05,8.10284933948824e-05,0.602482863859784,8.08604097853273e-05,4.03702442935739e-05,0.997093283693645,0.9986
"Candidatus.Lindowbacteria",4.76864007280449e-05,8.06383934745807e-05,0.591360996583804,0.000111768737786263,2.37158374004822e-05,0.997239893082643,0.3598
"Candidatus.Terrybacteria",4.63775853251647e-05,6.74202120781866e-05,0.687888452076968,8.08079462918761e-05,3.6233200933726e-05,0.99738247858593,1
"Candidatus.Tagabacteria",4.63396120481403e-05,6.68386736584865e-05,0.693305380129376,4.35351721402287e-05,7.07736050744435e-05,0.997524947342328,1
"Fibrobacteres",4.62602655135682e-05,5.42228936696575e-05,0.853150069699339,0.000147818855215078,0.000102156083897091,0.997667172151881,0.8766
"Candidatus.Bipolaricaulota",4.39207650128654e-05,3.84957726096726e-05,1.1409243674156,0.000110270235382957,4.02610319544139e-05,0.997802204287345,0.0382
"Candidatus.Woykebacteria",4.24366459828427e-05,4.73749779444897e-05,0.895760754391624,7.94983303426007e-05,6.0168085736941e-05,0.997932673575102,0.9996
"Candidatus.Poribacteria",4.01560987147483e-05,3.58357911764579e-05,1.12055845277747,0.000134796301987254,9.33914486035399e-05,0.998056131437453,0.7926
"Candidatus.Raymondbacteria",3.41356973263568e-05,4.37449435616801e-05,0.780334698071463,5.70874200108389e-05,5.45681835189149e-05,0.998161079885054,0.948
"Candidatus.Niyogibacteria",3.38359172611545e-05,5.56857104767882e-05,0.607622978524419,5.5576354626765e-05,2.99804892486757e-05,0.998265106674245,0.9978
"Candidatus.Firestonebacteria",3.30305914560265e-05,2.8665028309223e-05,1.15229579052601,3.417348221497e-05,7.65435618964436e-05,0.998366657530626,0.9988
"Thermodesulfobacteria",3.13172248519278e-05,3.59032152386524e-05,0.872267974992183,3.9904663822688e-05,6.46617751309666e-05,0.998462940729411,0.6176
"Candidatus.Latescibacteria",2.94306155203602e-05,2.97092964178756e-05,0.990619740918948,6.85550008482026e-05,2.18301923313844e-05,0.998553423644737,0.0322
"Candidatus.Spechtbacteria",2.81129100614153e-05,3.12297278502815e-05,0.900197087729724,4.04669576649393e-05,4.30989892078225e-05,0.998639855342331,1
"Kiritimatiellaeota",2.73692605775263e-05,3.19354836912174e-05,0.857017255231151,7.83695517733475e-05,4.00888456575436e-05,0.998724000727794,0.3492
"Calditrichaeota",2.41357401438156e-05,2.30607402475981e-05,1.04661601859591,4.42098543151238e-05,4.87565077304119e-05,0.998798204820816,0.5272
"Candidatus.Coatesbacteria",2.39227052014604e-05,2.51630449310545e-05,0.950707884002411,4.70272866458161e-05,3.39458097508794e-05,0.998871753948853,0.0164
"candidate.division.CPR2",2.3694132874117e-05,2.17942672334236e-05,1.0871727239253,1.26800280797943e-05,5.30743254760931e-05,0.998944600343014,0.9798
"Candidatus.Dadabacteria",2.21509778291231e-05,2.1267152817483e-05,1.04155821981556,4.77809016639489e-05,4.10040343990672e-05,0.999012702386272,0.9664
"Candidatus.Aenigmarchaeota",2.20393483009756e-05,3.09087945267876e-05,0.713044576419015,1.76123918260568e-05,3.74706482982855e-05,0.999080461230282,1
"Nanoarchaeota",2.17192489095084e-05,3.50168950904118e-05,0.620250563433179,2.21689090042108e-05,3.40620092512023e-05,0.999147235945159,0.9984
"candidate.division.CPR1",2.13008401302633e-05,2.97998189263782e-05,0.714797636283898,3.92821752628457e-05,1.03461478201619e-05,0.999212724283742,1
"Candidatus.Chisholmbacteria",2.09978431135977e-05,2.44436451126797e-05,0.859030763079823,3.69817948751672e-05,2.36021868612726e-05,0.999277281073564,1
"Candidatus.Margulisbacteria",2.06257233739628e-05,1.64946045572392e-05,1.25045273455255,1.37847527900868e-05,5.08063933559258e-05,0.999340693800365,0.959
"Candidatus.Andersenbacteria",1.9047349695857e-05,1.99044059865823e-05,0.956941378139943,2.76062002014352e-05,3.10898966037974e-05,0.999399253898387,0.9966
"Candidatus.Heimdallarchaeota",1.90284449553391e-05,1.32452816985195e-05,1.43662063128986,2.09463236443273e-05,4.96557713870495e-05,0.999457755874755,0.8606
"Candidatus.Wallbacteria",1.8532364935966e-05,1.89807456376214e-05,0.976377076527137,4.06739863194204e-05,2.83538597088073e-05,0.999514732678592,0.979
"Candidatus.Parvarchaeota",1.79099230676369e-05,3.88780960702661e-05,0.460668728099943,4.82558067569088e-06,3.44373296880316e-05,0.999569795816884,0.0508
"Dictyoglomi",1.54915555316965e-05,1.17149513310879e-05,1.32237472387842,1.28706765927007e-05,3.84826982633363e-05,0.999617423808439,0.455
"Candidatus.Fermentibacteria",1.47440118568877e-05,1.25326994867778e-05,1.17644342086419,4.02543924124614e-05,2.01583539313242e-05,0.999662753515372,0.2688
"Candidatus.Fischerbacteria",1.2896834649678e-05,1.21803178308335e-05,1.05882578999956,1.75277124641794e-05,3.29331082174947e-05,0.999702404170887,0.3838
"Chrysiogenetes",1.11194119830933e-05,9.41698318206702e-06,1.18078282270571,2.14762753004761e-05,2.18583983663908e-05,0.999736590231734,0.9792
"Candidatus.Jacksonbacteria",1.08605963571713e-05,1.69520778979847e-05,0.640664608936376,1.67812899835536e-05,8.94714284593088e-06,0.999769980577237,1
"candidate.division.CPR3",1.06544317008917e-05,1.32113071368978e-05,0.806463099410887,1.78591260142005e-05,1.28720646690522e-05,0.999802737080096,1
"Candidatus.Edwardsbacteria",1.02858140903053e-05,1.40200552341429e-05,0.733650040497441,1.92293294806567e-05,1.32476825708677e-05,0.99983436028705,0.9954
"Candidatus.Brennerbacteria",9.2617615163332e-06,1.48511323475382e-05,0.623640090169185,9.56249283461559e-06,1.29157507760249e-05,0.99986283509698,1
"Candidatus.Abawacabacteria",7.23744477138317e-06,6.80651483792712e-06,1.06331139264618,9.16024874678218e-06,1.40839776160514e-05,0.999885086249083,0.7594
"Candidatus.Fraserbacteria",7.17365740588556e-06,7.55094930419636e-06,0.950033845664792,1.56706098502098e-05,3.54910267939641e-06,0.999907141290208,0.424
"Candidatus.Gracilibacteria",7.14528846774833e-06,8.47157253077943e-06,0.843442990281632,1.33092779244485e-05,1.2652334263893e-05,0.99992910911249,1
"Candidatus.Wirthbacteria",5.22820926672721e-06,5.39497640939332e-06,0.969088438945581,1.11425382315242e-05,6.60385315838409e-06,0.999945182973265,0.9988
"Candidatus.Delongbacteria",3.82950088688259e-06,3.70040358308585e-06,1.03488735779709,7.47321502981148e-06,5.25267967557261e-06,0.999956956576989,0.995
"Candidatus.Verstraetearchaeota",2.91698479773272e-06,2.42155409978991e-06,1.20459204193943,6.47839156218267e-06,4.14269939138725e-06,0.99996592469688,0.9326
"Candidatus.Lokiarchaeota",2.75396778881729e-06,1.97602745651824e-06,1.39368902984262,4.94112369981075e-06,5.76579404904994e-06,0.999974391629353,0.8734
"Coprothermobacterota",2.69643710853427e-06,2.00020491862512e-06,1.34808043087291,3.38827415476721e-06,6.79660235187843e-06,0.999982681686705,0.2862
"Candidatus.Veblenbacteria",1.54221484370793e-06,2.35729841148974e-06,0.654229789572247,1.56193368665804e-06,2.13356076316232e-06,0.999987423147006,1
"Candidatus.Thorarchaeota",1.466133741984e-06,1.19196525530561e-06,1.23001382419331,2.00304273215986e-06,3.01225698393343e-06,0.999991930699868,0.4146
"Candidatus.Odinarchaeota",1.27767320178985e-06,1.19722791297918e-06,1.0671929612888,1.92868051422504e-06,2.28184041238619e-06,0.999995858840482,0.9998
"Candidatus.Korarchaeota",1.10795432715797e-06,7.34674659208344e-07,1.50808839432662,1.72727545141415e-06,2.66663669195774e-06,0.999999265189137,0.2074
"Rhodothermaeota",2.3900573848277e-07,4.81397886154884e-07,0.496482733631847,4.63177775226082e-07,3.60247042243954e-08,1,0.2446
