"","average","sd","ratio","ava","avb","cumsum","p"
"Candidatus.Kaiserbacteria",0.000521539791744348,0.00101222813827973,0.515239373438779,0.00109802087343947,8.62472929870065e-05,0.973265616506653,1
"Candidatus.Aminicenantes",0.00051220127746696,0.000500369476624526,1.02364612830153,0.0014095443378526,0.000407876268882327,0.974444076318983,0.0658
"Candidatus.Nomurabacteria",0.000481595135193245,0.00109671353893259,0.439125731649098,0.0010250462726123,0.000102154756848983,0.975552118289214,1
"Candidatus.Yanofskybacteria",0.000470627820599102,0.00103532834073253,0.454568663952652,0.000915043820710921,0.000112809499723764,0.976634926937961,0.9982
"Crenarchaeota",0.000458486878464152,0.000336791414815339,1.36133778444304,0.000133932018461309,0.0010136332536817,0.977689802012507,6e-04
"Candidatus.Gottesmanbacteria",0.000406456647640425,0.000724778770316589,0.560800984089092,0.000858780173032788,0.000107268378570467,0.978624967241043,1
"Candidatus.Roizmanbacteria",0.000371097876218748,0.000710900956671039,0.522010658076057,0.000796314937603023,6.89845707215824e-05,0.979478779897911,1
"Armatimonadetes",0.000343095576303147,0.000421234622927178,0.81449994285598,0.00110914227232063,0.000514795431423727,0.980268165567663,0.9752
"Lentisphaerae",0.000307168178916819,0.000514660429989077,0.596836595584662,0.000863829440872097,0.000293978369937133,0.980974890385435,0.925
"Candidatus.Magasanikbacteria",0.000281944841665687,0.000526301587266396,0.535709654857978,0.000610249907469445,0.000120425712206033,0.981623581983472,1
"Candidatus.Zambryskibacteria",0.000257218536406729,0.000553732058245999,0.464518050880951,0.000529075973650692,2.67174915653086e-05,0.982215383920478,0.9942
"Candidatus.Woesearchaeota",0.000250400294212479,0.000287981982549111,0.869499862442875,0.000488852140924431,0.000266042504905582,0.982791498617388,0.9998
"Candidatus Woesebacteria",0.000249352183438206,0.000413269739892435,0.603364242209233,0.00053968138660755,0.000147871047614306,0.9833652018474,1
"Candidatus.Staskawiczbacteria",0.000248024027614838,0.000573661687804334,0.432352435046063,0.000510379537649836,3.37688382275511e-05,0.983935849289909,0.998
"Candidatus.Curtissbacteria",0.000236252593637458,0.000425682589109075,0.554997079236712,0.000475630869825205,4.18054757212832e-05,0.984479413313289,0.9992
"Candidatus Moranbacteria",0.000225602823948817,0.00022795535313643,0.989679868644255,0.000401192271256396,0.000340077513162093,0.984998474614516,1
"Thermotogae",0.000221989882152994,0.000241793991951776,0.918095112128628,0.00014779512675956,0.000513783241393248,0.985509223350159,0.0572
"Candidatus.Melainabacteria",0.000213025980427289,0.000601242784051363,0.35430941722386,0.000432584561134491,4.08568112116666e-05,0.985999348166242,0.9906
