"","average","sd","ratio","ava","avb","cumsum","p"
"Candidatus.Peregrinibacteria",0.00462771510346823,0.00735571637243577,0.629131802962083,0.00963470260579555,0.000446696848732865,0.820240944943952,0.234
"Candidatus.Daviesbacteria",0.00459999965526216,0.00581210976887275,0.791450925427778,0.00932334092065387,0.00220737673561772,0.828600661439321,0.143
"Candidatus.Falkowbacteria",0.00424185568631373,0.00731174929244838,0.580142386814978,0.00876725643968151,0.000352055137713634,0.83630951222397,0.59
"Candidatus.Levybacteria",0.00406385663702527,0.00432742772523544,0.939092896532239,0.00714218317325472,0.0035712826489458,0.843694880030355,0.0608
"Candidatus.Wolfebacteria",0.00406288979894811,0.00772258679032577,0.526104776710023,0.00829538606571133,0.00022841541747324,0.851078490773082,0.9312
"Nitrospirae",0.00368093595338083,0.00456918161038538,0.805600710861297,0.00907910813647194,0.00486586111561743,0.857767965406558,0.998
"Tenericutes",0.003535065984708,0.00589574690543501,0.599595953050358,0.00731296839131009,0.000276739210136165,0.864192346197712,0.4052
"Verrucomicrobia",0.00353266356716674,0.00237195093307501,1.48934934441792,0.00527684409525704,0.00893497362410635,0.870612361003854,0.1788
"Candidatus.Roizmanbacteria",0.00345237689037094,0.0032163543478337,1.07338200863851,0.0074344117188281,0.000796314937603023,0.876886468438982,0.9958
"Candidatus.Gottesmanbacteria",0.00327972527541511,0.0044521945920461,0.736653622749189,0.00699988236794677,0.000858780173032788,0.882846810947661,0.165
"Candidatus.Magasanikbacteria",0.00327553616214163,0.00360293467358834,0.909130045058343,0.00697459033652804,0.000610249907469445,0.888799540455914,0.1678
"Lentisphaerae",0.00288498732132791,0.00809312452707706,0.356473857738831,0.0060032430536192,0.000863829440872097,0.894042513913846,0.3594
"Candidatus.Rokubacteria",0.00272385516313199,0.00279924763318103,0.973066880844923,0.0047124773993328,0.00428066059646472,0.898992657097483,0.1332
"Candidatus.Margulisbacteria",0.00263960136086198,0.0110209797629742,0.23950696014613,0.00529040219482254,1.37847527900868e-05,0.903789683334725,0.364
"candidate.division.NC10",0.0024513273090117,0.0046210760630571,0.530466773444541,0.000640066579087014,0.00494680685132712,0.908244553525259,8e-04
"Candidatus.Curtissbacteria",0.00238056644489024,0.00351199054090868,0.67783965166213,0.00499435283903541,0.000475630869825205,0.912570827888107,0.173
"Candidatus.Zambryskibacteria",0.00227108086770726,0.00354036323518417,0.641482445964084,0.00464980821322475,0.000529075973650692,0.916698130847874,0.4584
"Candidatus.Kaiserbacteria",0.00215583622527618,0.00230569061741371,0.935006721627892,0.00456582771848826,0.00109802087343947,0.920615996283611,0.5724
"Candidatus.Staskawiczbacteria",0.00202191242179648,0.00330655241074567,0.611486578959294,0.00416767986099857,0.000510379537649836,0.924290477999137,0.2092
"Candidatus.Raymondbacteria",0.00193863106561085,0.00595105179372075,0.325762761409067,0.00387225941569978,5.70874200108389e-05,0.927813610023524,0.3756
