"","average","sd","ratio","ava","avb","cumsum","p"
"Proteobacteria",0.121064282217703,0.0806075446440117,1.50189765427493,0.632079278931988,0.611684211519004,0.324089346157031,0.827
"Bacteroidetes",0.105942049133194,0.0862866175690169,1.22779235202325,0.0607447075649252,0.245792277843078,0.607696441537737,0.0018
"Euryarchaeota",0.0380549773627252,0.071315410122081,0.533615067172451,0.0784646594778131,0.00235470475236273,0.709569698501572,0.4912
"Firmicutes",0.0322355841692386,0.0257115164675612,1.25374107007296,0.0809315925677958,0.0578806816819304,0.795864427260726,0.2152
"Actinobacteria",0.0127404440710409,0.0118673497682428,1.07357112749256,0.0291811081073788,0.0174008297148352,0.829970623680483,0.9372
"Chloroflexi",0.0117352812802787,0.00960353280052765,1.22197544633095,0.0273267012629011,0.00455830081148009,0.861385997128576,0.1192
"Candidatus.Atribacteria",0.00640970548038089,0.016863304755691,0.380097826211541,0.0128843409898086,7.06384208082434e-05,0.878544792606008,0.0708
"Spirochaetes",0.00441326081794293,0.0037702504575615,1.17054844701148,0.0106054773235272,0.00237313921914672,0.890359101390622,0.7418
"Candidatus.Saccharibacteria",0.00432815358672884,0.00708701789321599,0.610715769586519,0.00874396631672889,0.000289842560208489,0.901945577932628,0.0488
"Candidatus.Parcubacteria",0.00417509573870535,0.00725290483533822,0.5756446325289,8.31665995718848e-05,0.00831729593092252,0.913122318283401,0.0302
"Tenericutes",0.00404511536506213,0.00374325221051564,1.08064194918485,0.00848182938703773,0.000443849743612817,0.923951100891927,0.3098
"Verrucomicrobia",0.00313312064968067,0.00438284033555446,0.71486077744247,0.00240985147925121,0.00716415940757472,0.932338471668719,0.493
"Planctomycetes",0.0026675688914463,0.00211440780675937,1.26161513541455,0.00384956278516822,0.00721473193757394,0.93947955937866,0.9938
"Candidatus.Riflebacteria",0.00169472368001871,0.0018655494172767,0.908431405956881,0.00344707988833187,9.80229170763972e-05,0.944016338346931,0.0666
"Nitrospirae",0.00129769028812487,0.00185950976602768,0.697866885043054,0.00324637425053505,0.00205351877485719,0.947490258063702,0.9964
"Thaumarchaeota",0.00114362899787522,0.00112946008299267,1.01254485669384,0.000268613767436216,0.00237679876205212,0.950551755372223,0.5306
"Acidobacteria",0.00109350324423811,0.00111745047747661,0.978569758820476,0.00134562503566384,0.00325167971831522,0.953479065929506,0.9854
"Synergistetes",0.00105187025455684,0.00111617131569129,0.942391405127063,0.00191735601943504,0.00159982952194905,0.956294924883085,0.0658
"Elusimicrobia",0.00102001731598925,0.000935630243260716,1.09019275866333,0.00281771509596118,0.00103391645170273,0.959025513451011,0.9938
"Ignavibacteriae",0.000981781642448682,0.000635828749861989,1.54409759335636,0.00185482496856836,0.00344490336389038,0.961653745037913,0.9856
"Cyanobacteria",0.000760314800648079,0.00060586101427187,1.25493270360337,0.00302232973144944,0.00242169734891305,0.963689109408821,0.7948
"Candidatus.Cloacimonetes",0.000688532610291283,0.000868556767300782,0.792731846913172,0.00151277069678333,0.00018754072267997,0.965532312700407,0.0462
"Candidatus.Dadabacteria",0.000620629520455353,0.00105547872365707,0.588007608817512,4.10040343990672e-05,0.0012563898390722,0.967193739273179,0.034
"Candidatus.Falkowbacteria",0.000554908114836715,0.00113596296084343,0.488491380409716,0.00123016322518184,0.00038242564238804,0.968679229500522,0.9988
"Candidatus.Rokubacteria",0.000542892953589883,0.000491543131375588,1.104466564451,0.000196751952144609,0.00118982942119166,0.970132555115139,0.991
"candidate.division.Zixibacteria",0.000509435832984063,0.00067316575409295,0.756776217278754,0.000117228468140288,0.00109844373832585,0.971496315945306,0.012
"Candidatus Omnitrophica",0.000504998677764095,0.0006220709893591,0.811802328676954,0.00131061335988162,0.000986321093534908,0.972848198501322,0.9998
"Candidatus.Nealsonbacteria",0.000378905308837705,0.00064196789366398,0.590224702165608,0.000801178584498817,8.77777177947461e-05,0.973862528835151,0.9952
"Candidatus.Nomurabacteria",0.000372281463666878,0.000843052273015934,0.44158764003456,0.000748553361802416,0.000238275697462195,0.974859127121086,0.9996
"Fusobacteria",0.000371495265128542,0.00024165299920141,1.53730872927802,0.000917193943234086,0.000233988854157296,0.975853620751829,0.0454
"Nitrospinae",0.000369253312075947,0.000443143841262208,0.833258363749795,0.000388064086487142,0.000820233763150915,0.976842112669386,0.9048
"Candidatus Woesebacteria",0.000311936082895855,0.000374440323547072,0.833072891137594,0.000711574793745372,0.000285828082603184,0.977677166240073,1
"Candidatus.Marinimicrobia",0.000299523258368901,0.000226104899283531,1.32470928015277,0.000903006825265334,0.00064253632646138,0.97847899065257,0.7566
"Candidatus.Magasanikbacteria",0.00028912668793128,0.000640950554593593,0.451090471580301,0.000755103235399803,0.000251087188931465,0.979252983423449,1
"Candidatus.Peregrinibacteria",0.000268750392937708,0.000378801322646876,0.709475856789025,0.000681944549447234,0.000208610767514068,0.979972428808422,1
"Candidatus.Desantisbacteria",0.000263375314981364,0.000493196920306148,0.534016544178491,0.000537829513636373,1.6495005633878e-05,0.980677485098045,0.8322
"Candidatus Moranbacteria",0.000262095923396463,0.000553765231212508,0.473297904280819,0.000679410773729417,0.000206700215945555,0.981379116453619,1
"Lentisphaerae",0.000255654268954413,0.000213656635493497,1.19656601520431,0.000737253661955704,0.000615318853995162,0.982063503486275,0.9112
"Candidatus.Diapherotrites",0.000245782383293519,0.000618408286605501,0.397443547599661,0.000494138998061174,2.56593082032158e-05,0.9827214634596,0.463
"Candidatus.Roizmanbacteria",0.00024493555374416,0.000356701309259095,0.686668502150765,0.000624251404744575,0.000274745586141465,0.983377156468383,1
"Candidatus.Woesearchaeota",0.00023748103293917,0.000293629386487631,0.808778153235605,0.000495319754317657,0.000231720789272012,0.984012893708799,0.9984
"Gemmatimonadetes",0.000225855336116176,0.000253303467505501,0.891639338143964,0.000457089072490842,0.000666679927661693,0.984617508933596,0.995
"Candidatus.Uhrbacteria",0.00022135977287304,0.000279403621894828,0.792258065131178,0.000329762510799998,0.000361173049348855,0.985210089525838,1
"Candidatus.Gottesmanbacteria",0.000185804689050589,0.000352687593251822,0.526825135348389,0.000477316726220173,0.000176222204372963,0.985707489081547,1
"Armatimonadetes",0.00018546332406096,0.000200454912343102,0.92521216812845,0.000544880667280804,0.00045396699784288,0.986203974802438,0.9974
"Candidatus.Kaiserbacteria",0.000181835527225969,0.000202558818426581,0.89769247588634,0.000266117855888743,0.000322471388736827,0.986690748903331,1
"Candidatus.Portnoybacteria",0.000159658692987182,0.000342790857660625,0.465761234347884,0.000344831838419153,6.90502215529985e-05,0.987118155570852,0.9956
"Candidate Division WWE3",0.000147042043526784,0.000164852059763996,0.891963641444889,0.000299784172731554,0.000249363443598297,0.987511787440395,1
"Deinococcus.Thermus",0.000133938483186583,0.000107803403613727,1.24243278687658,0.0004723628575322,0.000412683541436297,0.987870341050477,0.9962
"Candidatus.Schekmanbacteria",0.000133372873167959,0.000134908226432791,0.98861927618923,0.000193046630000248,0.000220219410698618,0.988227380521313,0.8424
"Candidatus.Aminicenantes",0.000130599678466037,0.000168656963750559,0.774350940286056,0.000419382087538272,0.00026708972917374,0.988576996143914,0.9868
"Candidatus.Levybacteria",0.00012931525195806,0.000190234105221973,0.679769023578446,0.000329649320365556,0.000178400623357928,0.988923173353968,1
"Candidatus.Daviesbacteria",0.000124122679030544,0.000142455444364802,0.871308777168875,0.000142007673811432,0.000276805758772618,0.989255450035028,1
"Candidatus.Curtissbacteria",0.000120779799192471,0.000137973739385144,0.875382516489771,0.000100141880369518,0.000237624296593511,0.989578777819509,0.9996
"Candidatus.Hydrogenedentes",0.000119992623755769,0.000261721211433322,0.458474966926169,0.000245670747946429,0.000111098398489639,0.989899998333639,0.735
"Candidatus.Buchananbacteria",0.000115602898217935,0.000219329915804431,0.527073098049308,0.000251294144134335,7.01129349163757e-05,0.990209467542979,0.9986
"Thermotogae",0.000115150155141182,7.79949042974864e-05,1.47638049149953,0.000384977945837015,0.000215290950766361,0.990517724758121,0.5096
"Candidatus.Taylorbacteria",0.000109991198423945,0.000151726612813523,0.724930164750519,0.000180958762327681,0.000156129149121418,0.990812171434938,0.9986
"Candidatus.Shapirobacteria",0.000107329051347681,0.000150759415512253,0.711922707998019,0.000251163251732145,6.05121819288286e-05,0.991099491538256,1
"Chlorobi",0.00010567423538216,8.19933451342678e-05,1.28881478379878,0.000311661592091241,0.000291686943668729,0.991382381695645,0.4556
"candidate.division.WOR.3",0.000105179959103541,0.00016318950401135,0.644526495381871,0.000258184572045013,7.22566261882075e-05,0.991663948674363,0.126
"Candidatus.Staskawiczbacteria",0.000104610246202945,0.000214007017313856,0.488816897296066,0.000205728530929865,6.26364955658598e-05,0.991943990530409,0.9998
"Candidatus.Yanofskybacteria",9.96276128163555e-05,0.000153203709166792,0.650295044148648,0.000204191829780888,0.000154833152010321,0.99221069386607,1
"candidate.division.NC10",9.52054917796869e-05,0.000115001337328068,0.827864214379445,3.90690014600953e-05,0.000206534966064313,0.992465559174122,0.9808
"Candidatus.Wolfebacteria",8.96405530828028e-05,0.000129878469398694,0.69018793875395,0.000191350322250952,0.000105801673098516,0.992705527129208,1
"Candidatus.Kuenenbacteria",8.61036299076632e-05,0.000151576883636015,0.568052514619748,0.000182249039232673,1.52312891869076e-05,0.992936026733281,0.9994
"Candidatus.Giovannonibacteria",8.51896601874315e-05,0.000112635661804628,0.756329379368297,0.000127643780015582,0.000124524764305846,0.993164079638429,1
"Candidatus.Kerfeldbacteria",8.47890091451554e-05,0.000214050868643782,0.396116164733996,0.000188697354117032,3.54563138184136e-05,0.993391059999868,0.996
"Balneolaeota",8.2940384004457e-05,6.80275146154199e-05,1.21921820124319,0.00015843393718434,0.000202548925767053,0.993613091587795,0.011
"Chlamydiae",8.21089235295288e-05,0.000131217149321665,0.625748417443878,0.000181360953508859,0.000140624170781341,0.993832897354227,0.977
"Candidatus.Beckwithbacteria",8.0344742280861e-05,0.00012548421166973,0.640277698777959,0.000165336236180971,3.25516698276711e-05,0.994047980403628,1
"Candidatus.Berkelbacteria",8.01387178584216e-05,0.000157507306157907,0.508793654169156,0.000196270580505048,5.80176390902202e-05,0.994262511925204,1
"Candidatus.Zambryskibacteria",7.54699790924591e-05,0.000107710818546455,0.700672226902717,0.000132505466906145,0.000113616036745648,0.994464545222973,1
"Caldiserica",7.45573388810697e-05,0.000146558245625025,0.508721556832957,0.000162777526940585,7.67872106340282e-05,0.994664135380917,0.857
"Candidatus.Komeilibacteria",7.34788114791747e-05,0.000161250357883024,0.455681540455735,0.000172277877977857,3.19248600838519e-05,0.994860838318666,1
"Crenarchaeota",7.26037464219216e-05,7.30770696108262e-05,0.993522958823811,0.000228607941118868,0.000131105226261835,0.995055198705358,0.7214
"Deferribacteres",7.06280079019779e-05,5.63050155401577e-05,1.25438217580465,0.000196966618827696,9.18447924765118e-05,0.995244270035745,0.5668
"Candidatus.Jorgensenbacteria",6.90635397886067e-05,0.000102465453012785,0.674017805591406,0.000142207532634225,4.27550190477964e-05,0.995429153281599,1
"Candidatus.Bathyarchaeota",6.90219923275532e-05,8.10438813346478e-05,0.85166197855883,0.000156434395366224,4.60165219396765e-05,0.99561392530481,0.7714
"Candidatus.Pacebacteria",6.6585767670095e-05,0.000128170554975658,0.519509084459693,0.000155915667595308,6.42946023970417e-05,0.995792175549327,1
